20,42,33.75,19.48
20,41,32.25,20.35
20,40,30.75,21.22
20,39,29.25,22.08
20,38,27.75,22.95
20,37,26.25,23.81
20,36,24.75,24.68
20,35,23.25,25.55
20,34,21.75,26.41
20,33,20.25,27.28
20,32,18.75,28.14
20,31,17.25,29.01
20,30,15.75,29.88
20,29,14.25,30.74
20,28,12.75,31.61
20,27,11.25,32.47
20,26,9.75,33.34
20,25,8.25,34.21
20,24,6.75,35.07
20,23,5.25,35.94
20,22,3.75,36.80
20,21,2.25,37.67
20,20,0.75,38.54
20,19,-0.75,39.40
20,18,-2.25,40.27
20,17,-3.75,41.14
20,16,-5.25,42.00
20,15,-6.75,42.87
20,14,-8.25,43.73
20,13,-9.75,44.60
20,12,-11.25,45.47
20,11,-12.75,46.33
20,10,-14.25,47.20
20,9,-15.75,48.06
20,8,-17.25,48.93
20,7,-18.75,49.80
20,6,-20.25,50.66
20,5,-21.75,51.53
20,4,-23.25,52.39
20,3,-24.75,53.26
20,2,-26.25,54.13
20,1,-27.75,54.99
20,0,-29.25,55.86
21,47,39.75,17.75
21,46,38.25,18.62
21,45,36.75,19.48
21,44,35.25,20.35
21,43,33.75,21.22
21,42,32.25,22.08
21,41,30.75,22.95
21,40,29.25,23.81
21,39,27.75,24.68
21,38,26.25,25.55
21,37,24.75,26.41
21,36,23.25,27.28
21,35,21.75,28.14
21,34,20.25,29.01
21,33,18.75,29.88
21,32,17.25,30.74
21,31,15.75,31.61
21,30,14.25,32.47
21,29,12.75,33.34
21,28,11.25,34.21
21,27,9.75,35.07
21,26,8.25,35.94
21,25,6.75,36.80
21,24,5.25,37.67
21,23,3.75,38.54
21,22,2.25,39.40
21,21,0.75,40.27
21,20,-0.75,41.14
21,19,-2.25,42.00
21,18,-3.75,42.87
21,17,-5.25,43.73
21,16,-6.75,44.60
21,15,-8.25,45.47
21,14,-9.75,46.33
21,13,-11.25,47.20
21,12,-12.75,48.06
21,11,-14.25,48.93
21,10,-15.75,49.80
21,9,-17.25,50.66
21,8,-18.75,51.53
21,7,-20.25,52.39
21,6,-21.75,53.26
21,5,-23.25,54.13
21,4,-24.75,54.99
21,3,-26.25,55.86
21,2,-27.75,56.72
21,1,-29.25,57.59
21,0,-30.75,58.46
22,49,41.25,18.62
22,48,39.75,19.48
22,47,38.25,20.35
22,46,36.75,21.22
22,45,35.25,22.08
22,44,33.75,22.95
22,43,32.25,23.81
22,42,30.75,24.68
22,41,29.25,25.55
22,40,27.75,26.41
22,39,26.25,27.28
22,38,24.75,28.14
22,37,23.25,29.01
22,36,21.75,29.88
22,35,20.25,30.74
22,34,18.75,31.61
22,33,17.25,32.47
22,32,15.75,33.34
22,31,14.25,34.21
22,30,12.75,35.07
22,29,11.25,35.94
22,28,9.75,36.80
22,27,8.25,37.67
22,26,6.75,38.54
22,25,5.25,39.40
22,24,3.75,40.27
22,23,2.25,41.13
22,22,0.75,42.00
22,21,-0.75,42.87
22,20,-2.25,43.73
22,19,-3.75,44.60
22,18,-5.25,45.47
22,17,-6.75,46.33
22,16,-8.25,47.20
22,15,-9.75,48.06
22,14,-11.25,48.93
22,13,-12.75,49.80
22,12,-14.25,50.66
22,11,-15.75,51.53
22,10,-17.25,52.39
22,9,-18.75,53.26
22,8,-20.25,54.13
22,7,-21.75,54.99
22,6,-23.25,55.86
22,5,-24.75,56.72
22,4,-26.25,57.59
22,3,-27.75,58.46
22,2,-29.25,59.32
22,1,-30.75,60.19
22,0,-32.25,61.05
23,51,42.75,19.48
23,50,41.25,20.35
23,49,39.75,21.22
23,48,38.25,22.08
23,47,36.75,22.95
23,46,35.25,23.81
23,45,33.75,24.68
23,44,32.25,25.55
23,43,30.75,26.41
23,42,29.25,27.28
23,41,27.75,28.14
23,40,26.25,29.01
23,39,24.75,29.88
23,38,23.25,30.74
23,37,21.75,31.61
23,36,20.25,32.47
23,35,18.75,33.34
23,34,17.25,34.21
23,33,15.75,35.07
23,32,14.25,35.94
23,31,12.75,36.80
23,30,11.25,37.67
23,29,9.75,38.54
23,28,8.25,39.40
23,27,6.75,40.27
23,26,5.25,41.13
23,25,3.75,42.00
23,24,2.25,42.87
23,23,0.75,43.73
23,22,-0.75,44.60
23,21,-2.25,45.47
23,20,-3.75,46.33
23,19,-5.25,47.20
23,18,-6.75,48.06
23,17,-8.25,48.93
23,16,-9.75,49.80
23,15,-11.25,50.66
23,14,-12.75,51.53
23,13,-14.25,52.39
23,12,-15.75,53.26
23,11,-17.25,54.13
23,10,-18.75,54.99
23,9,-20.25,55.86
23,8,-21.75,56.72
23,7,-23.25,57.59
23,6,-24.75,58.46
23,5,-26.25,59.32
23,4,-27.75,60.19
23,3,-29.25,61.05
23,2,-30.75,61.92
23,1,-32.25,62.79
23,0,-33.75,63.65
24,53,44.25,20.35
24,52,42.75,21.22
24,51,41.25,22.08
24,50,39.75,22.95
24,49,38.25,23.81
24,48,36.75,24.68
24,47,35.25,25.55
24,46,33.75,26.41
24,45,32.25,27.28
24,44,30.75,28.14
24,43,29.25,29.01
24,42,27.75,29.88
24,41,26.25,30.74
24,40,24.75,31.61
