x,y,z,entry_nr
53.7621,37.6716,95.7596,1270
44.2598,42.0019,99.1868,1270
44.7601,39.4037,99.1868,1270
45.2605,38.5377,99.1868,1270
54.7621,39.4037,94.8026,1270
55.2624,38.5377,94.8026,1270
55.2624,42.0019,94.8026,1270
55.7627,41.1358,94.8026,1270
54.7621,42.8679,94.8026,1270
56.263,40.2698,94.8026,1270
54.7621,37.6716,94.8026,1270
41.2592,40.2698,100.058,1270
41.7595,42.8679,100.058,1270
42.2598,42.0019,100.058,1270
41.2592,42.0019,100.058,1270
42.7601,39.4037,100.058,1270
41.7595,41.1358,100.058,1270
66.7652,39.4037,91.5997,1270
66.2649,40.2698,91.5997,1270
65.7646,37.6716,91.5997,1270
65.2643,38.5377,91.5997,1270
66.2649,36.8056,91.5997,1270
65.2643,40.2698,91.5997,1270
66.2649,38.5377,91.5997,1270
65.7646,39.4037,91.5997,1270
66.7652,37.6716,91.5997,1270
39.2592,40.2698,100.634,1270
39.7595,42.8679,100.634,1270
38.7589,44.6,100.634,1270
38.2586,38.5377,100.634,1270
38.7589,39.4037,100.634,1270
16.7544,42.8679,106.685,1270
69.7659,37.6716,90.8579,1270
68.7652,39.4037,90.8579,1270
68.2649,40.2698,90.8579,1270
69.2656,38.5377,90.8579,1270
69.2656,35.0735,90.8579,1270
68.2649,36.8056,90.8579,1270
17.2547,42.0019,106.685,1270
68.2649,38.5377,90.8579,1270
69.7659,35.9395,90.8579,1270
68.7652,37.6716,90.8579,1270
16.2541,47.1982,106.685,1270
35.7582,42.8679,100.85,1270
94.2707,43.734,84.3041,1270
35.2579,43.734,100.85,1270
95.2713,42.0019,84.3041,1270
94.771,42.8679,84.3041,1270
35.7582,46.3321,100.85,1270
17.2547,45.4661,106.685,1270
36.7589,44.6,100.85,1270
94.771,39.4037,84.3041,1270
35.7582,39.4037,100.85,1270
94.2707,40.2698,84.3041,1270
36.2586,38.5377,100.85,1270
16.2541,42.0019,106.685,1270
95.2713,38.5377,84.3041,1270
35.2579,42.0019,100.85,1270
36.7589,39.4037,100.85,1270
17.2547,40.2698,106.685,1270
93.7703,41.1358,84.3041,1270
15.7538,42.8679,106.685,1270
16.7544,41.1358,106.685,1270
94.771,35.9395,84.3041,1270
93.7703,37.6716,84.3041,1270
94.2707,36.8056,84.3041,1270
93.7703,39.4037,84.3041,1270
97.7716,41.1358,82.8861,1270
97.2713,42.0019,82.8861,1270
98.2719,40.2698,82.8861,1270
96.771,42.8679,82.8861,1270
96.771,39.4037,82.8861,1270
97.2713,38.5377,82.8861,1270
96.771,35.9395,82.8861,1270
14.2541,47.1982,106.864,1270
98.2719,38.5377,82.8861,1270
97.2713,40.2698,82.8861,1270
96.771,41.1358,82.8861,1270
97.7716,39.4037,82.8861,1270
99.7722,39.4037,82.7235,1270
98.7716,41.1358,82.7235,1270
98.2713,42.0019,82.7235,1270
99.2719,40.2698,82.7235,1270
98.2713,38.5377,82.7235,1270
99.2719,38.5377,82.7235,1270
98.2713,40.2698,82.7235,1270
98.7716,39.4037,82.7235,1270
12.7531,44.6,106.864,1270
14.2541,42.0019,106.864,1270
7.25219,42.0019,108.481,1270
7.75251,41.1358,108.481,1270
8.25283,40.2698,108.481,1270
6.75188,42.8679,108.481,1270
13.2535,43.734,106.864,1270
13.7538,42.8679,106.864,1270
8.25283,45.4661,108.481,1270
93.2707,43.734,83.95,1270
93.771,42.8679,83.95,1270
92.27,42.0019,83.95,1270
93.771,39.4037,83.95,1270
18.7544,42.8679,105.634,1270
93.2707,40.2698,83.95,1270
19.7551,41.1358,105.634,1270
20.2554,40.2698,105.634,1270
19.2547,42.0019,105.634,1270
92.7703,41.1358,83.95,1270
19.7551,44.6,105.634,1270
19.2547,45.4661,105.634,1270
20.2554,43.734,105.634,1270
19.2547,40.2698,105.634,1270
18.7544,41.1358,105.634,1270
11.2528,40.2698,107.099,1270
93.771,35.9395,83.95,1270
92.7703,37.6716,83.95,1270
11.7531,44.6,107.099,1270
92.27,38.5377,83.95,1270
93.2707,36.8056,83.95,1270
12.2535,43.734,107.099,1270
12.7538,42.8679,107.099,1270
11.2528,45.4661,107.099,1270
93.771,41.1358,83.95,1270
93.2707,42.0019,83.95,1270
101.772,39.4037,81.5475,1270
101.272,40.2698,81.5475,1270
92.7703,39.4037,83.95,1270
92.27,40.2698,83.95,1270
95.2707,43.734,83.278,1270
96.7716,41.1358,83.278,1270
96.2713,42.0019,83.278,1270
95.771,42.8679,83.278,1270
101.272,38.5377,81.5475,1270
95.771,39.4037,83.278,1270
95.2707,40.2698,83.278,1270
96.2713,38.5377,83.278,1270
100.772,39.4037,82.2833,1270
99.7716,41.1358,82.2833,1270
100.272,40.2698,82.2833,1270
95.771,35.9395,83.278,1270
95.2707,36.8056,83.278,1270
96.2713,40.2698,83.278,1270
95.771,41.1358,83.278,1270
96.7716,39.4037,83.278,1270
95.2707,42.0019,83.278,1270
100.272,38.5377,82.2833,1270
99.7716,39.4037,82.2833,1270
22.7557,39.4037,104.765,1270
21.7551,41.1358,104.765,1270
23.256,38.5377,104.765,1270
22.2554,40.2698,104.765,1270
23.256,40.2698,104.765,1270
22.2554,42.0019,104.765,1270
22.7557,41.1358,104.765,1270
23.256,43.734,104.765,1270
22.7557,44.6,104.765,1270
21.7551,44.6,104.765,1270
22.7557,42.8679,104.765,1270
23.256,42.0019,104.765,1270
22.2554,43.734,104.765,1270
15.2541,47.1982,106.923,1270
15.2541,42.0019,106.923,1270
14.2535,43.734,106.923,1270
14.7538,42.8679,106.923,1270
15.7544,41.1358,106.923,1270
89.27,42.0019,85.4437,1270
88.7697,42.8679,85.4437,1270
88.2694,40.2698,85.4437,1270
89.27,38.5377,85.4437,1270
88.7697,39.4037,85.4437,1270
88.7697,41.1358,85.4437,1270
88.2694,42.0019,85.4437,1270
89.27,40.2698,85.4437,1270
87.7691,42.8679,85.4437,1270
6.25219,42.0019,110.014,1270
6.75251,41.1358,110.014,1270
5.75188,42.8679,110.014,1270
90.27,42.0019,85.5845,1270
89.7697,42.8679,85.5845,1270
90.7703,41.1358,85.5845,1270
89.7697,41.1358,85.5845,1270
90.7703,39.4037,85.5845,1270
89.2694,42.0019,85.5845,1270
90.27,40.2698,85.5845,1270
24.7557,39.4037,103.447,1270
25.256,38.5377,103.447,1270
25.256,40.2698,103.447,1270
26.2566,38.5377,103.447,1270
25.7563,39.4037,103.447,1270
24.7557,41.1358,103.447,1270
26.2566,42.0019,103.447,1270
25.256,43.734,103.447,1270
25.7563,42.8679,103.447,1270
24.7557,44.6,103.447,1270
24.7557,42.8679,103.447,1270
26.2566,40.2698,103.447,1270
25.256,42.0019,103.447,1270
9.75251,41.1358,107.264,1270
10.2528,40.2698,107.264,1270
10.7531,44.6,107.264,1270
11.2535,43.734,107.264,1270
10.2528,45.4661,107.264,1270
28.2566,38.5377,103.032,1270
27.7563,39.4037,103.032,1270
28.2566,42.0019,103.032,1270
28.757,41.1358,103.032,1270
27.7563,42.8679,103.032,1270
28.2566,40.2698,103.032,1270
29.2573,43.734,103.032,1270
28.757,44.6,103.032,1270
82.2681,36.8056,86.8215,1270
83.2687,35.0735,86.8215,1270
81.7678,37.6716,86.8215,1270
83.2687,38.5377,86.8215,1270
82.7684,39.4037,86.8215,1270
82.2681,40.2698,86.8215,1270
81.7678,41.1358,86.8215,1270
81.7678,35.9395,86.8215,1270
45.2605,81.8402,86.8278,1272
45.7608,80.9742,86.8278,1272
44.2598,83.5723,86.8278,1272
44.7601,82.7063,86.8278,1272
45.2605,85.3044,86.8278,1272
45.7608,84.4384,86.8278,1272
44.7601,86.1705,86.8278,1272
44.7601,79.2421,86.8278,1272
60.2636,90.5007,84.8839,1272
60.764,89.6347,84.8839,1272
44.7601,80.9742,86.8278,1272
59.263,87.0365,84.8839,1272
45.2605,80.1081,86.8278,1272
60.2636,85.3044,84.8839,1272
59.7633,86.1705,84.8839,1272
44.2598,81.8402,86.8278,1272
59.7633,84.4384,84.8839,1272
45.7608,82.7063,86.8278,1272
44.7601,84.4384,86.8278,1272
45.2605,83.5723,86.8278,1272
44.2598,85.3044,86.8278,1272
59.7633,89.6347,84.8839,1272
60.2636,88.7686,84.8839,1272
60.764,87.9026,84.8839,1272
59.263,88.7686,84.8839,1272
59.7633,87.9026,84.8839,1272
60.764,86.1705,84.8839,1272
59.263,83.5723,84.8839,1272
63.764,89.6347,84.7866,1272
64.7646,87.9026,84.7866,1272
64.2643,88.7686,84.7866,1272
56.7627,87.9026,85.2878,1272
57.263,87.0365,85.2878,1272
56.2624,88.7686,85.2878,1272
57.7633,86.1705,85.2878,1272
56.2624,87.0365,85.2878,1272
56.7627,86.1705,85.2878,1272
57.7633,84.4384,85.2878,1272
56.2624,81.8402,85.2878,1272
64.7646,93.0989,84.7866,1272
63.764,91.3668,84.7866,1272
65.2649,88.7686,84.7866,1272
64.7646,89.6347,84.7866,1272
64.2643,87.0365,84.7866,1272
63.764,87.9026,84.7866,1272
57.7633,89.6347,85.2878,1272
63.764,86.1705,84.7866,1272
57.263,88.7686,85.2878,1272
57.7633,87.9026,85.2878,1272
56.7627,89.6347,85.2878,1272
56.2624,85.3044,85.2878,1272
57.263,83.5723,85.2878,1272
48.7608,80.9742,86.1435,1272
49.2611,83.5723,86.1435,1272
49.7614,82.7063,86.1435,1272
61.2636,90.5007,84.4665,1272
61.764,89.6347,84.4665,1272
50.2611,83.5723,86.1241,1272
50.7614,82.7063,86.1241,1272
48.7608,84.4384,86.1435,1272
62.2643,88.7686,84.4665,1272
51.7621,87.9026,86.1241,1272
50.7614,84.4384,86.1241,1272
51.2617,83.5723,86.1241,1272
49.7614,84.4384,86.1435,1272
50.2617,83.5723,86.1435,1272
48.7608,86.1705,86.1435,1272
49.2611,85.3044,86.1435,1272
48.7608,82.7063,86.1435,1272
49.2611,81.8402,86.1435,1272
50.2611,85.3044,86.1241,1272
62.2636,90.5007,84.8445,1272
62.764,89.6347,84.8445,1272
63.7646,87.9026,84.8445,1272
49.7614,87.9026,86.1435,1272
63.2643,88.7686,84.8445,1272
50.2617,87.0365,86.1435,1272
68.2649,93.9649,83.444,1272
50.2617,85.3044,86.1435,1272
49.2611,87.0365,86.1435,1272
49.7614,86.1705,86.1435,1272
62.2636,85.3044,84.8445,1272
69.7659,91.3668,83.444,1272
69.2656,92.2328,83.444,1272
51.7614,82.7063,86.0609,1272
50.2611,81.8402,86.1241,1272
61.2636,85.3044,84.4665,1272
53.2624,88.7686,86.0609,1272
68.7652,94.831,83.444,1272
53.2624,87.0365,86.0609,1272
60.7633,86.1705,84.4665,1272
52.7621,87.9026,86.0609,1272
69.7659,93.0989,83.444,1272
62.2636,88.7686,84.8445,1272
51.7614,84.4384,86.0609,1272
52.2617,83.5723,86.0609,1272
63.2643,87.0365,84.8445,1272
60.7633,84.4384,84.4665,1272
62.764,87.9026,84.8445,1272
53.2624,81.8402,86.0609,1272
51.7621,86.1705,86.1241,1272
50.7614,87.9026,86.1241,1272
51.2617,87.0365,86.1241,1272
62.764,86.1705,84.8445,1272
51.2617,85.3044,86.1241,1272
51.7621,84.4384,86.1241,1272
50.2611,87.0365,86.1241,1272
50.7614,86.1705,86.1241,1272
61.764,91.3668,84.4665,1272
42.2598,83.5723,87.4819,1272
47.2605,81.8402,86.4424,1272
47.7608,80.9742,86.4424,1272
60.7633,89.6347,84.4665,1272
42.7601,82.7063,87.4819,1272
52.7621,86.1705,86.0609,1272
53.2624,85.3044,86.0609,1272
61.2636,88.7686,84.4665,1272
51.7614,87.9026,86.0609,1272
62.2643,87.0365,84.4665,1272
41.7595,84.4384,87.4819,1272
52.2617,87.0365,86.0609,1272
61.764,87.9026,84.4665,1272
52.2617,85.3044,86.0609,1272
52.7621,84.4384,86.0609,1272
51.7614,86.1705,86.0609,1272
60.7633,87.9026,84.4665,1272
61.764,86.1705,84.4665,1272
69.7659,89.6347,83.444,1272
48.2611,83.5723,86.4424,1272
48.7614,82.7063,86.4424,1272
47.2605,85.3044,86.4424,1272
47.7608,84.4384,86.4424,1272
9.75251,70.5816,91.6413,1272
10.2528,69.7155,91.6413,1272
48.7614,84.4384,86.4424,1272
47.7608,86.1705,86.4424,1272
69.2656,90.5007,83.444,1272
48.2611,85.3044,86.4424,1272
10.7531,72.3137,91.6413,1272
10.2528,73.1797,91.6413,1272
11.2535,71.4476,91.6413,1272
68.7652,91.3668,83.444,1272
47.2605,80.1081,86.4424,1272
47.7608,82.7063,86.4424,1272
48.2611,81.8402,86.4424,1272
68.7652,87.9026,83.444,1272
47.2605,83.5723,86.4424,1272
68.2649,88.7686,83.444,1272
10.2528,71.4476,91.6413,1272
42.7601,86.1705,87.4819,1272
9.75251,72.3137,91.6413,1272
10.7531,70.5816,91.6413,1272
11.2535,73.1797,91.6413,1272
9.75251,75.7779,91.6413,1272
10.7531,74.0458,91.6413,1272
42.7601,79.2421,87.4819,1272
48.7614,87.9026,86.4424,1272
41.2592,81.8402,87.4819,1272
41.7595,80.9742,87.4819,1272
48.2611,87.0365,86.4424,1272
48.7614,86.1705,86.4424,1272
13.7538,70.5816,91.3108,1272
12.7531,72.3137,91.3108,1272
13.2535,71.4476,91.3108,1272
13.7538,79.2421,91.3108,1272
14.2541,74.9118,91.3108,1272
13.7538,75.7779,91.3108,1272
42.7601,84.4384,87.4819,1272
12.7531,70.5816,91.3108,1272
13.7538,74.0458,91.3108,1272
42.2598,85.3044,87.4819,1272
14.2541,73.1797,91.3108,1272
14.2541,71.4476,91.3108,1272
13.2535,73.1797,91.3108,1272
12.7531,74.0458,91.3108,1272
41.2592,76.6439,87.4819,1272
13.7538,72.3137,91.3108,1272
41.2592,80.1081,87.4819,1272
15.7538,70.5816,91.1552,1272
65.7646,87.9026,83.6022,1272
36.2586,83.5723,88.1578,1272
65.2643,88.7686,83.6022,1272
17.2547,76.6439,91.1552,1272
15.7538,79.2421,91.1552,1272
16.7544,77.51,91.1552,1272
36.7589,82.7063,88.1578,1272
66.2649,93.9649,83.6022,1272
17.2547,73.1797,91.1552,1272
16.2541,74.9118,91.1552,1272
15.7538,75.7779,91.1552,1272
66.7652,94.831,83.6022,1272
16.7544,74.0458,91.1552,1272
16.7544,72.3137,91.1552,1272
15.7538,74.0458,91.1552,1272
36.2586,80.1081,88.1578,1272
17.2547,71.4476,91.1552,1272
35.2579,81.8402,88.1578,1272
16.2541,73.1797,91.1552,1272
16.2541,71.4476,91.1552,1272
35.7582,80.9742,88.1578,1272
15.7538,72.3137,91.1552,1272
65.7646,93.0989,83.6022,1272
66.7652,91.3668,83.6022,1272
35.2579,78.376,88.1578,1272
66.7652,87.9026,83.6022,1272
20.2554,78.376,90.4851,1272
66.2649,88.7686,83.6022,1272
65.7646,89.6347,83.6022,1272
65.2643,87.0365,83.6022,1272
35.7582,79.2421,88.1578,1272
20.2554,74.9118,90.4851,1272
19.2547,76.6439,90.4851,1272
18.7544,77.51,90.4851,1272
36.2586,78.376,88.1578,1272
19.7551,75.7779,90.4851,1272
19.2547,73.1797,90.4851,1272
35.2579,80.1081,88.1578,1272
19.7551,72.3137,90.4851,1272
18.7544,74.0458,90.4851,1272
54.2624,87.0365,85.8934,1272
36.7589,80.9742,88.1578,1272
35.7582,82.7063,88.1578,1272
54.7627,86.1705,85.8934,1272
53.7621,87.9026,85.8934,1272
18.7544,72.3137,90.4851,1272
36.2586,81.8402,88.1578,1272
19.2547,71.4476,90.4851,1272
53.2617,83.5723,85.8934,1272
54.2624,81.8402,85.8934,1272
39.2592,81.8402,87.915,1272
38.2586,83.5723,87.915,1272
39.7595,80.9742,87.915,1272
38.7589,82.7063,87.915,1272
38.2586,80.1081,87.915,1272
54.7627,89.6347,85.8934,1272
53.7621,86.1705,85.8934,1272
72.2662,90.5007,83.3937,1272
54.2624,85.3044,85.8934,1272
39.2592,76.6439,87.915,1272
53.2617,87.0365,85.8934,1272
38.2586,78.376,87.915,1272
71.7659,91.3668,83.3937,1272
53.2617,85.3044,85.8934,1272
53.7621,84.4384,85.8934,1272
71.2656,92.2328,83.3937,1272
38.7589,80.9742,87.915,1272
39.2592,80.1081,87.915,1272
46.2605,81.8402,86.6102,1272
38.2586,81.8402,87.915,1272
46.7608,80.9742,86.6102,1272
72.7665,91.3668,83.3937,1272
45.7601,82.7063,86.6102,1272
72.2662,92.2328,83.3937,1272
71.7659,93.0989,83.3937,1272
47.2611,83.5723,86.6102,1272
46.2605,85.3044,86.6102,1272
46.7608,84.4384,86.6102,1272
45.7601,86.1705,86.6102,1272
45.7601,79.2421,86.6102,1272
45.7601,80.9742,86.6102,1272
46.2605,80.1081,86.6102,1272
46.7608,82.7063,86.6102,1272
47.2611,81.8402,86.6102,1272
45.7601,84.4384,86.6102,1272
46.2605,83.5723,86.6102,1272
71.7659,89.6347,83.3937,1272
71.2656,90.5007,83.3937,1272
47.2611,87.0365,86.6102,1272
72.7665,93.0989,83.3937,1272
72.2662,93.9649,83.3937,1272
55.7627,87.9026,85.0329,1272
22.7557,79.2421,89.6582,1272
56.263,87.0365,85.0329,1272
23.256,78.376,89.6582,1272
55.2624,88.7686,85.0329,1272
55.2624,87.0365,85.0329,1272
55.7627,86.1705,85.0329,1272
23.256,76.6439,89.6582,1272
54.7621,87.9026,85.0329,1272
22.2554,78.376,89.6582,1272
22.7557,77.51,89.6582,1272
55.2624,81.8402,85.0329,1272
22.2554,74.9118,89.6582,1272
21.7551,75.7779,89.6582,1272
21.7551,72.3137,89.6582,1272
79.7678,94.831,81.6981,1272
78.7671,96.5631,81.6981,1272
23.256,80.1081,89.6582,1272
56.263,88.7686,85.0329,1272
55.7627,89.6347,85.0329,1272
54.7621,86.1705,85.0329,1272
55.2624,85.3044,85.0329,1272
56.263,83.5723,85.0329,1272
54.7621,84.4384,85.0329,1272
25.7563,77.51,89.63,1272
24.7557,79.2421,89.63,1272
31.7576,77.51,88.4716,1272
26.2566,76.6439,89.63,1272
25.256,78.376,89.63,1272
30.757,79.2421,88.4716,1272
31.2573,78.376,88.4716,1272
25.256,76.6439,89.63,1272
78.7671,93.0989,81.6981,1272
25.7563,75.7779,89.63,1272
24.7557,77.51,89.63,1272
25.7563,80.9742,89.63,1272
26.2566,80.1081,89.63,1272
32.2579,81.8402,88.4716,1272
31.7576,82.7063,88.4716,1272
31.2573,76.6439,88.4716,1272
30.757,77.51,88.4716,1272
32.2579,78.376,88.4716,1272
31.2573,80.1081,88.4716,1272
31.7576,79.2421,88.4716,1272
30.757,80.9742,88.4716,1272
31.7576,80.9742,88.4716,1272
32.2579,80.1081,88.4716,1272
26.2566,78.376,89.63,1272
25.256,80.1081,89.63,1272
25.7563,79.2421,89.63,1272
26.2566,81.8402,89.63,1272
59.2636,90.5007,85.1172,1272
27.7563,77.51,88.9057,1272
57.7627,87.9026,85.1172,1272
58.263,87.0365,85.1172,1272
28.2566,76.6439,88.9057,1272
59.2636,85.3044,85.1172,1272
58.7633,86.1705,85.1172,1272
27.7563,75.7779,88.9057,1272
57.7627,86.1705,85.1172,1272
28.757,79.2421,88.9057,1272
58.7633,84.4384,85.1172,1272
27.7563,80.9742,88.9057,1272
29.2573,78.376,88.9057,1272
28.2566,80.1081,88.9057,1272
29.2573,76.6439,88.9057,1272
28.2566,78.376,88.9057,1272
28.757,77.51,88.9057,1272
27.7563,79.2421,88.9057,1272
29.2573,80.1081,88.9057,1272
58.7633,89.6347,85.1172,1272
28.2566,81.8402,88.9057,1272
59.2636,88.7686,85.1172,1272
28.757,80.9742,88.9057,1272
44.2605,81.8402,87.0962,1272
58.263,88.7686,85.1172,1272
58.7633,87.9026,85.1172,1272
43.2598,83.5723,87.0962,1272
57.7627,89.6347,85.1172,1272
43.7601,82.7063,87.0962,1272
42.7595,84.4384,87.0962,1272
58.263,83.5723,85.1172,1272
44.2605,85.3044,87.0962,1272
81.7678,94.831,81.163,1272
43.7601,86.1705,87.0962,1272
38.2592,81.8402,87.9923,1272
33.7576,77.51,88.1842,1272
43.7601,79.2421,87.0962,1272
37.2586,83.5723,87.9923,1272
42.7595,80.9742,87.0962,1272
37.7589,82.7063,87.9923,1272
37.2586,80.1081,87.9923,1272
43.7601,80.9742,87.0962,1272
35.2586,83.5723,88.1842,1272
44.2605,80.1081,87.0962,1272
36.7582,80.9742,87.9923,1272
42.7595,82.7063,87.0962,1272
43.2598,81.8402,87.0962,1272
35.2586,80.1081,88.1842,1272
34.2579,81.8402,88.1842,1272
34.7582,80.9742,88.1842,1272
33.7576,82.7063,88.1842,1272
38.2592,76.6439,87.9923,1272
36.7582,79.2421,87.9923,1272
43.7601,84.4384,87.0962,1272
37.2586,78.376,87.9923,1272
44.2605,83.5723,87.0962,1272
34.2579,78.376,88.1842,1272
43.2598,85.3044,87.0962,1272
37.7589,80.9742,87.9923,1272
33.7576,79.2421,88.1842,1272
36.7582,82.7063,87.9923,1272
38.2592,80.1081,87.9923,1272
37.2586,81.8402,87.9923,1272
34.7582,79.2421,88.1842,1272
33.7576,80.9742,88.1842,1272
35.2586,78.376,88.1842,1272
34.2579,80.1081,88.1842,1272
34.7582,82.7063,88.1842,1272
35.2586,81.8402,88.1842,1272
73.2662,90.5007,82.8313,1272
72.7659,91.3668,82.8313,1272
73.7665,91.3668,82.8313,1272
73.2662,92.2328,82.8313,1272
72.7659,93.0989,82.8313,1272
76.7671,96.5631,82.3837,1272
66.7646,87.9026,83.5073,1272
67.2649,93.9649,83.5073,1272
68.2656,92.2328,83.5073,1272
75.7665,91.3668,82.3837,1272
67.7652,94.831,83.5073,1272
72.7659,89.6347,82.8313,1272
76.7671,93.0989,82.3837,1272
75.7665,94.831,82.3837,1272
74.2668,92.2328,82.8313,1272
73.7665,93.0989,82.8313,1272
73.2662,93.9649,82.8313,1272
41.2598,83.5723,87.4909,1272
66.7646,93.0989,83.5073,1272
76.2668,92.2328,82.3837,1272
40.7595,84.4384,87.4909,1272
68.2656,90.5007,83.5073,1272
75.7665,93.0989,82.3837,1272
67.7652,91.3668,83.5073,1272
67.7652,87.9026,83.5073,1272
67.2649,88.7686,83.5073,1272
66.7646,89.6347,83.5073,1272
40.2592,81.8402,87.4909,1272
40.7595,80.9742,87.4909,1272
39.7589,82.7063,87.4909,1272
78.7678,94.831,81.6582,1272
77.7671,96.5631,81.6582,1272
41.2598,85.3044,87.4909,1272
40.2592,76.6439,87.4909,1272
39.7589,80.9742,87.4909,1272
40.2592,80.1081,87.4909,1272
77.7671,93.0989,81.6582,1272
71.2662,90.5007,83.4376,1272
70.7659,91.3668,83.4376,1272
70.2656,92.2328,83.4376,1272
77.2668,92.2328,81.6582,1272
69.7652,94.831,83.4376,1272
71.2662,92.2328,83.4376,1272
70.7659,93.0989,83.4376,1272
21.7557,79.2421,89.954,1272
70.7659,89.6347,83.4376,1272
70.2656,90.5007,83.4376,1272
69.7652,91.3668,83.4376,1272
69.7652,87.9026,83.4376,1272
21.2554,78.376,89.954,1272
21.7557,77.51,89.954,1272
24.7563,77.51,89.6289,1272
21.2554,74.9118,89.954,1272
23.7557,79.2421,89.6289,1272
20.2547,76.6439,89.954,1272
20.7551,75.7779,89.954,1272
24.256,78.376,89.6289,1272
20.2547,73.1797,89.954,1272
20.7551,72.3137,89.954,1272
24.256,76.6439,89.6289,1272
23.2554,78.376,89.6289,1272
24.7563,75.7779,89.6289,1272
23.7557,77.51,89.6289,1272
24.7563,80.9742,89.6289,1272
23.2554,74.9118,89.6289,1272
20.2547,71.4476,89.954,1272
24.256,80.1081,89.6289,1272
24.7563,79.2421,89.6289,1272
7.75251,70.5816,92.3808,1272
7.25219,71.4476,92.3808,1272
8.25283,69.7155,92.3808,1272
7.25219,69.7155,92.3808,1272
6.75188,70.5816,92.3808,1272
6.75188,68.8495,92.3808,1272
7.25219,74.9118,92.3808,1272
8.25283,73.1797,92.3808,1272
8.25283,71.4476,92.3808,1272
6.75188,74.0458,92.3808,1272
7.75251,72.3137,92.3808,1272
80.7678,94.831,81.6263,1272
18.2547,76.6439,90.4986,1272
8.75251,70.5816,91.8742,1272
17.7544,77.51,90.4986,1272
18.7551,75.7779,90.4986,1272
8.25219,71.4476,91.8742,1272
9.25283,69.7155,91.8742,1272
18.2547,73.1797,90.4986,1272
17.2541,74.9118,90.4986,1272
8.25219,69.7155,91.8742,1272
18.7551,72.3137,90.4986,1272
17.7544,74.0458,90.4986,1272
9.75315,72.3137,91.8742,1272
8.25219,74.9118,91.8742,1272
9.25283,73.1797,91.8742,1272
17.7544,72.3137,90.4986,1272
18.2547,71.4476,90.4986,1272
17.2541,73.1797,90.4986,1272
17.2541,71.4476,90.4986,1272
9.25283,71.4476,91.8742,1272
8.75251,72.3137,91.8742,1272
9.75315,70.5816,91.8742,1272
8.75251,75.7779,91.8742,1272
9.75315,74.0458,91.8742,1272
26.7563,77.51,89.396,1272
27.2566,76.6439,89.396,1272
26.256,78.376,89.396,1272
26.256,76.6439,89.396,1272
26.7563,75.7779,89.396,1272
27.757,79.2421,89.396,1272
26.7563,80.9742,89.396,1272
27.2566,80.1081,89.396,1272
27.2566,78.376,89.396,1272
26.256,80.1081,89.396,1272
27.757,77.51,89.396,1272
26.7563,79.2421,89.396,1272
27.2566,81.8402,89.396,1272
27.757,80.9742,89.396,1272
29.2566,76.6439,88.936,1272
30.7576,77.51,88.936,1272
29.757,79.2421,88.936,1272
30.2573,78.376,88.936,1272
29.2566,80.1081,88.936,1272
30.7576,82.7063,88.936,1272
30.2573,76.6439,88.936,1272
29.2566,78.376,88.936,1272
29.757,77.51,88.936,1272
30.2573,80.1081,88.936,1272
29.2566,81.8402,88.936,1272
30.7576,79.2421,88.936,1272
29.757,80.9742,88.936,1272
30.7576,80.9742,88.936,1272
14.7538,70.5816,90.8694,1272
14.2535,71.4476,90.8694,1272
14.7538,79.2421,90.8694,1272
15.7544,77.51,90.8694,1272
15.2541,74.9118,90.8694,1272
14.7538,75.7779,90.8694,1272
15.7544,74.0458,90.8694,1272
15.7544,72.3137,90.8694,1272
14.7538,74.0458,90.8694,1272
15.2541,73.1797,90.8694,1272
15.2541,71.4476,90.8694,1272
14.2535,73.1797,90.8694,1272
14.7538,72.3137,90.8694,1272
32.7576,77.51,88.2624,1272
32.2573,78.376,88.2624,1272
33.2579,81.8402,88.2624,1272
33.7582,80.9742,88.2624,1272
32.7576,82.7063,88.2624,1272
32.2573,76.6439,88.2624,1272
33.2579,78.376,88.2624,1272
32.2573,80.1081,88.2624,1272
32.7576,79.2421,88.2624,1272
33.7582,79.2421,88.2624,1272
32.7576,80.9742,88.2624,1272
33.2579,80.1081,88.2624,1272
33.7582,82.7063,88.2624,1272
32.2573,71.4476,88.2624,1272
6.75251,70.5816,92.8921,1272
5.25156,73.1797,92.8921,1272
6.25219,71.4476,92.8921,1272
6.25219,69.7155,92.8921,1272
5.75188,70.5816,92.8921,1272
5.75188,68.8495,92.8921,1272
5.25156,69.7155,92.8921,1272
5.25156,67.9834,92.8921,1272
5.75188,74.0458,92.8921,1272
6.75251,72.3137,92.8921,1272
74.2662,90.5007,82.8605,1272
74.7665,91.3668,82.8605,1272
74.2662,92.2328,82.8605,1272
75.2668,92.2328,82.8605,1272
74.7665,93.0989,82.8605,1272
74.2662,93.9649,82.8605,1272
11.2528,69.7155,91.3273,1272
12.7538,70.5816,91.3273,1272
11.7531,72.3137,91.3273,1272
11.2528,73.1797,91.3273,1272
12.2535,71.4476,91.3273,1272
12.7538,79.2421,91.3273,1272
12.7538,75.7779,91.3273,1272
11.2528,71.4476,91.3273,1272
11.7531,70.5816,91.3273,1272
12.7538,74.0458,91.3273,1272
12.2535,73.1797,91.3273,1272
11.7531,74.0458,91.3273,1272
12.7538,72.3137,91.3273,1272
52.2617,85.3044,104.778,1282
52.7621,84.4384,104.778,1282
51.7614,86.1705,104.778,1282
74.2662,66.2513,93.3609,1282
